arr_delay_over_30,distance,origin,month,day_of_week,dep_delay,scheduled_dep_hour,scheduled_dep_minute
FALSE,475,CLE,January,Thursday,-5,11,20
FALSE,116,EWR,January,Wednesday,-9,8,25
FALSE,116,EWR,January,Friday,-1,8,25
TRUE,116,EWR,January,Monday,54,14,35
FALSE,116,EWR,January,Saturday,-2,8,20
FALSE,116,EWR,January,Wednesday,-6,12,35
FALSE,116,EWR,January,Friday,-5,12,35
FALSE,116,EWR,January,Thursday,3,14,35
FALSE,116,EWR,January,Wednesday,-1,21,5
FALSE,116,EWR,January,Friday,5,14,35
FALSE,116,EWR,January,Monday,-7,12,35
FALSE,116,EWR,January,Thursday,-6,21,5
FALSE,475,CLE,January,Thursday,-8,11,20
FALSE,116,EWR,January,Sunday,4,21,35
TRUE,116,EWR,January,Friday,45,21,35
FALSE,475,CLE,January,Friday,-4,7,32
FALSE,475,CLE,January,Friday,0,11,20
FALSE,116,EWR,January,Sunday,-4,21,5
FALSE,116,EWR,January,Thursday,-10,12,35
FALSE,116,EWR,January,Tuesday,23,21,5
FALSE,116,EWR,January,Thursday,-10,12,35
FALSE,116,EWR,January,Monday,-3,21,5
FALSE,475,CLE,January,Friday,-3,7,32
FALSE,116,EWR,January,Wednesday,-4,8,25
FALSE,116,EWR,January,Friday,-4,12,35
FALSE,116,EWR,January,Friday,5,21,5
FALSE,116,EWR,January,Saturday,1,21,5
FALSE,475,CLE,January,Friday,7,7,30
FALSE,116,EWR,January,Thursday,-9,8,25
FALSE,116,EWR,January,Wednesday,-8,14,35
FALSE,116,EWR,January,Thursday,-3,21,5
TRUE,116,EWR,January,Friday,147,14,35
FALSE,116,EWR,January,Tuesday,-5,8,25
FALSE,475,CLE,January,Monday,32,11,20
FALSE,116,EWR,January,Wednesday,10,14,35
FALSE,116,EWR,January,Monday,0,8,25
FALSE,116,EWR,January,Tuesday,-7,12,35
TRUE,475,CLE,January,Wednesday,76,7,32
FALSE,116,EWR,January,Monday,-6,12,35
FALSE,475,CLE,January,Friday,-4,7,32
FALSE,116,EWR,January,Saturday,16,21,35
FALSE,116,EWR,January,Thursday,-6,14,35
FALSE,116,EWR,January,Saturday,-2,14,35
FALSE,116,EWR,January,Wednesday,-1,21,5
FALSE,116,EWR,January,Wednesday,3,12,35
FALSE,116,EWR,January,Sunday,14,21,5
FALSE,475,CLE,January,Friday,-3,11,20
FALSE,116,EWR,January,Thursday,-8,14,35
FALSE,116,EWR,January,Thursday,-3,14,35
FALSE,475,CLE,January,Wednesday,2,11,20
TRUE,116,EWR,January,Wednesday,150,21,35
FALSE,116,EWR,January,Thursday,0,12,45
FALSE,116,EWR,January,Monday,2,12,35
FALSE,116,EWR,January,Sunday,-5,12,35
FALSE,116,EWR,January,Tuesday,-7,14,35
FALSE,116,EWR,January,Monday,0,21,5
FALSE,116,EWR,January,Sunday,0,14,35
FALSE,116,EWR,January,Monday,-3,21,5
TRUE,116,EWR,January,Tuesday,76,21,5
FALSE,116,EWR,January,Tuesday,-6,12,35
TRUE,475,CLE,January,Tuesday,23,7,32
FALSE,116,EWR,January,Friday,26,8,25
FALSE,116,EWR,January,Tuesday,-2,8,25
FALSE,116,EWR,January,Sunday,-3,12,35
FALSE,116,EWR,January,Monday,-6,14,35
FALSE,116,EWR,January,Wednesday,5,21,5
FALSE,475,CLE,January,Friday,-4,11,20
FALSE,116,EWR,January,Tuesday,-3,12,45
FALSE,475,CLE,January,Monday,-4,7,32
FALSE,116,EWR,January,Saturday,-4,12,35
TRUE,116,EWR,January,Tuesday,36,21,35
FALSE,475,CLE,January,Monday,-8,11,20
FALSE,116,EWR,January,Tuesday,-5,14,35
FALSE,116,EWR,January,Wednesday,-3,12,35
FALSE,475,CLE,January,Tuesday,-7,7,32
FALSE,116,EWR,January,Saturday,-2,21,5
FALSE,475,CLE,January,Thursday,-1,7,32
FALSE,116,EWR,January,Wednesday,-2,8,25
FALSE,116,EWR,January,Thursday,-2,8,25
FALSE,116,EWR,January,Wednesday,37,21,5
FALSE,116,EWR,January,Sunday,-3,12,45
FALSE,475,CLE,January,Monday,-8,11,20
FALSE,116,EWR,January,Sunday,-1,14,35
FALSE,475,CLE,January,Thursday,-8,7,32
FALSE,116,EWR,January,Thursday,-3,21,5
FALSE,116,EWR,January,Saturday,-1,21,5
FALSE,475,CLE,January,Thursday,-1,11,20
FALSE,116,EWR,January,Thursday,0,8,25
FALSE,475,CLE,January,Saturday,-8,9,35
FALSE,116,EWR,January,Saturday,0,17,20
FALSE,116,EWR,January,Tuesday,14,12,35
FALSE,116,EWR,January,Saturday,-3,14,35
TRUE,116,EWR,January,Friday,78,8,25
FALSE,116,EWR,January,Wednesday,-7,12,35
FALSE,116,EWR,January,Tuesday,-1,8,25
FALSE,116,EWR,January,Monday,-9,14,35
TRUE,116,EWR,January,Thursday,62,21,5
FALSE,116,EWR,January,Tuesday,-2,8,25
FALSE,475,CLE,January,Wednesday,-1,7,32
TRUE,116,EWR,January,Friday,60,14,35
TRUE,116,EWR,January,Wednesday,200,12,45
FALSE,116,EWR,January,Thursday,4,8,25
FALSE,116,EWR,January,Friday,-1,12,35
FALSE,116,EWR,January,Saturday,1,12,35
FALSE,475,CLE,January,Wednesday,-4,7,32
FALSE,116,EWR,January,Sunday,32,14,35
FALSE,475,CLE,January,Tuesday,17,7,32
FALSE,475,CLE,January,Thursday,-4,11,20
FALSE,116,EWR,January,Saturday,-1,8,25
FALSE,326,IAD,January,Tuesday,-12,12,15
FALSE,783,ORD,January,Tuesday,26,20,59
FALSE,326,IAD,January,Wednesday,-53,12,15
FALSE,783,ORD,January,Wednesday,11,20,59
FALSE,326,IAD,January,Thursday,-2,12,15
TRUE,783,ORD,January,Thursday,78,20,59
FALSE,644,CLT,January,Friday,19,7,46
FALSE,326,IAD,January,Friday,-3,12,15
FALSE,783,ORD,January,Friday,-1,20,59
FALSE,644,CLT,January,Saturday,0,16,25
FALSE,326,IAD,January,Saturday,-8,12,15
FALSE,326,IAD,January,Saturday,-10,17,25
FALSE,783,ORD,January,Saturday,27,20,59
FALSE,644,CLT,January,Sunday,-5,9,25
TRUE,326,IAD,January,Sunday,131,12,15
FALSE,783,ORD,January,Sunday,-11,20,59
FALSE,644,CLT,January,Monday,-5,14,40
FALSE,326,IAD,January,Monday,5,14,35
FALSE,326,IAD,January,Monday,-10,12,15
FALSE,644,CLT,January,Tuesday,-5,14,40
FALSE,326,IAD,January,Tuesday,-9,14,35
TRUE,326,IAD,January,Tuesday,43,12,15
FALSE,644,CLT,January,Wednesday,0,14,40
FALSE,326,IAD,January,Wednesday,-8,14,35
FALSE,326,IAD,January,Wednesday,-1,12,15
FALSE,644,CLT,January,Thursday,-2,14,40
FALSE,326,IAD,January,Thursday,-11,14,35
FALSE,326,IAD,January,Thursday,-3,12,15
FALSE,644,CLT,January,Friday,40,14,40
FALSE,326,IAD,January,Friday,3,14,35
FALSE,326,IAD,January,Friday,-5,12,15
FALSE,644,CLT,January,Saturday,20,16,25
FALSE,326,IAD,January,Saturday,-6,17,5
TRUE,326,IAD,January,Saturday,84,12,15
FALSE,783,ORD,January,Saturday,-2,6,38
FALSE,644,CLT,January,Sunday,0,9,25
FALSE,326,IAD,January,Sunday,-2,17,5
FALSE,326,IAD,January,Sunday,-5,12,15
FALSE,644,CLT,January,Monday,-10,14,40
FALSE,326,IAD,January,Monday,-4,14,35
TRUE,326,IAD,January,Monday,45,12,15
FALSE,644,CLT,January,Tuesday,0,14,40
FALSE,326,IAD,January,Tuesday,-5,14,35
FALSE,326,IAD,January,Tuesday,5,12,15
FALSE,644,CLT,January,Wednesday,0,14,40
FALSE,326,IAD,January,Wednesday,-6,14,35
FALSE,326,IAD,January,Wednesday,-15,12,15
FALSE,644,CLT,January,Thursday,24,14,40
TRUE,326,IAD,January,Friday,43,14,35
TRUE,326,IAD,January,Friday,0,12,15
TRUE,644,CLT,January,Saturday,81,16,25
TRUE,326,IAD,January,Saturday,80,17,5
TRUE,326,IAD,January,Saturday,61,12,15
FALSE,783,ORD,January,Saturday,37,6,38
FALSE,644,CLT,January,Sunday,5,9,25
FALSE,326,IAD,January,Sunday,15,17,5
TRUE,326,IAD,January,Sunday,144,12,15
FALSE,326,IAD,January,Monday,-8,14,35
FALSE,326,IAD,January,Monday,14,12,15
FALSE,644,CLT,January,Tuesday,0,14,40
FALSE,326,IAD,January,Tuesday,0,14,35
FALSE,326,IAD,January,Tuesday,-4,12,15
TRUE,326,IAD,January,Wednesday,136,14,35
FALSE,326,IAD,January,Wednesday,-4,12,15
FALSE,326,IAD,January,Thursday,-5,14,35
FALSE,326,IAD,January,Thursday,-5,12,15
FALSE,644,CLT,January,Friday,0,14,40
FALSE,326,IAD,January,Friday,1,14,35
TRUE,326,IAD,January,Friday,190,12,15
FALSE,326,IAD,January,Saturday,3,17,5
FALSE,326,IAD,January,Saturday,-8,12,15
FALSE,783,ORD,January,Saturday,-4,6,38
FALSE,644,CLT,January,Sunday,-5,9,25
TRUE,326,IAD,January,Sunday,91,17,5
FALSE,326,IAD,January,Sunday,-6,12,15
FALSE,644,CLT,January,Monday,-5,14,40
FALSE,326,IAD,January,Monday,-5,12,15
FALSE,644,CLT,January,Tuesday,-5,14,40
FALSE,326,IAD,January,Tuesday,-8,14,35
FALSE,326,IAD,January,Tuesday,-12,12,15
FALSE,644,CLT,January,Wednesday,0,14,40
FALSE,326,IAD,January,Wednesday,-11,14,35
FALSE,326,IAD,January,Wednesday,-4,12,15
FALSE,326,IAD,January,Thursday,-11,14,35
FALSE,326,IAD,January,Thursday,26,12,15
FALSE,661,CVG,January,Wednesday,10,7,50
FALSE,106,JFK,January,Wednesday,0,11,10
FALSE,106,JFK,January,Wednesday,-9,18,59
FALSE,106,JFK,January,Wednesday,41,12,54
TRUE,661,CVG,January,Thursday,0,7,50
FALSE,106,JFK,January,Thursday,-5,11,10
FALSE,106,JFK,January,Thursday,0,18,20
FALSE,106,JFK,January,Thursday,0,12,54
FALSE,661,CVG,January,Friday,0,10,55
TRUE,661,CVG,January,Friday,75,7,50
FALSE,106,JFK,January,Friday,0,11,10
FALSE,106,JFK,January,Friday,-10,18,20
FALSE,106,JFK,January,Friday,-10,12,54
FALSE,661,CVG,January,Saturday,-2,13,15
FALSE,661,CVG,January,Saturday,-1,9,25
FALSE,106,JFK,January,Saturday,0,11,10
FALSE,106,JFK,January,Saturday,-2,18,20
FALSE,106,JFK,January,Saturday,-7,12,54
FALSE,661,CVG,January,Saturday,0,16,40
FALSE,661,CVG,January,Sunday,0,10,55
FALSE,106,JFK,January,Sunday,-2,18,20
FALSE,106,JFK,January,Sunday,14,12,54
FALSE,661,CVG,January,Monday,-1,19,45
FALSE,661,CVG,January,Monday,0,10,55
FALSE,661,CVG,January,Monday,3,7,50
FALSE,106,JFK,January,Monday,-15,11,10
FALSE,106,JFK,January,Monday,-5,18,20
FALSE,106,JFK,January,Monday,-5,12,54
FALSE,661,CVG,January,Tuesday,-1,7,50
FALSE,106,JFK,January,Tuesday,-5,11,10
FALSE,106,JFK,January,Tuesday,-10,18,20
FALSE,106,JFK,January,Tuesday,-5,12,54
FALSE,661,CVG,January,Wednesday,0,10,55
FALSE,661,CVG,January,Wednesday,-2,7,50
FALSE,106,JFK,January,Wednesday,-15,11,10
FALSE,106,JFK,January,Wednesday,-8,18,20
FALSE,106,JFK,January,Wednesday,6,12,54
FALSE,661,CVG,January,Thursday,0,10,55
FALSE,661,CVG,January,Thursday,48,7,50
FALSE,106,JFK,January,Thursday,0,11,10
FALSE,106,JFK,January,Thursday,-2,18,20
FALSE,106,JFK,January,Thursday,0,12,54
FALSE,661,CVG,January,Friday,0,10,55
FALSE,661,CVG,January,Friday,5,7,50
TRUE,106,JFK,January,Friday,78,12,54
FALSE,661,CVG,January,Saturday,-5,13,15
TRUE,661,CVG,January,Saturday,49,9,25
FALSE,106,JFK,January,Saturday,-5,11,10
FALSE,106,JFK,January,Saturday,-10,18,20
FALSE,106,JFK,January,Saturday,36,12,54
FALSE,661,CVG,January,Saturday,0,16,40
FALSE,661,CVG,January,Sunday,0,10,55
FALSE,106,JFK,January,Sunday,-9,12,54
FALSE,661,CVG,January,Monday,30,19,45
TRUE,661,CVG,January,Monday,0,10,55
FALSE,106,JFK,January,Monday,-5,18,20
FALSE,106,JFK,January,Monday,31,12,54
FALSE,661,CVG,January,Tuesday,0,7,50
FALSE,106,JFK,January,Tuesday,-5,11,10
FALSE,106,JFK,January,Tuesday,0,18,20
FALSE,106,JFK,January,Tuesday,-4,12,54
FALSE,661,CVG,January,Wednesday,-1,10,55
FALSE,661,CVG,January,Wednesday,-5,7,50
FALSE,106,JFK,January,Wednesday,-10,11,10
FALSE,106,JFK,January,Wednesday,-5,18,20
FALSE,106,JFK,January,Wednesday,-10,12,54
FALSE,661,CVG,January,Thursday,0,10,55
FALSE,661,CVG,January,Thursday,0,7,50
TRUE,106,JFK,January,Thursday,-10,11,10
FALSE,106,JFK,January,Thursday,-20,18,20
FALSE,106,JFK,January,Thursday,-9,12,54
FALSE,661,CVG,January,Friday,0,10,55
FALSE,661,CVG,January,Friday,0,7,50
FALSE,106,JFK,January,Friday,-10,11,10
FALSE,106,JFK,January,Friday,0,18,20
TRUE,106,JFK,January,Friday,38,12,54
FALSE,661,CVG,January,Saturday,0,13,15
FALSE,661,CVG,January,Saturday,5,9,25
FALSE,106,JFK,January,Saturday,-4,11,10
FALSE,106,JFK,January,Saturday,0,18,20
FALSE,106,JFK,January,Saturday,-10,12,54
FALSE,661,CVG,January,Saturday,10,16,40
FALSE,661,CVG,January,Sunday,0,10,55
FALSE,106,JFK,January,Sunday,-10,18,20
FALSE,106,JFK,January,Sunday,0,12,54
FALSE,661,CVG,January,Monday,10,19,45
FALSE,661,CVG,January,Monday,-2,10,55
FALSE,661,CVG,January,Monday,0,7,50
FALSE,106,JFK,January,Monday,-10,11,10
FALSE,106,JFK,January,Monday,-7,18,20
FALSE,106,JFK,January,Monday,0,12,54
FALSE,661,CVG,January,Tuesday,10,7,50
FALSE,106,JFK,January,Tuesday,-10,11,10
FALSE,106,JFK,January,Tuesday,15,18,20
FALSE,106,JFK,January,Tuesday,29,12,54
FALSE,661,CVG,January,Wednesday,-5,10,55
FALSE,661,CVG,January,Wednesday,-3,7,50
FALSE,106,JFK,January,Wednesday,0,11,10
FALSE,106,JFK,January,Wednesday,0,18,20
FALSE,106,JFK,January,Wednesday,-4,12,54
FALSE,661,CVG,January,Thursday,9,10,55
FALSE,661,CVG,January,Thursday,0,7,50
FALSE,106,JFK,January,Thursday,-10,11,10
FALSE,106,JFK,January,Thursday,-8,18,20
FALSE,106,JFK,January,Thursday,-10,12,54
FALSE,661,CVG,January,Friday,30,10,55
FALSE,661,CVG,January,Friday,30,7,50
FALSE,106,JFK,January,Friday,-8,11,10
FALSE,106,JFK,January,Friday,0,18,20
FALSE,106,JFK,January,Friday,-10,12,54
FALSE,661,CVG,January,Saturday,-3,13,15
FALSE,661,CVG,January,Saturday,-5,9,25
FALSE,106,JFK,January,Saturday,-3,11,10
FALSE,106,JFK,January,Saturday,0,18,20
FALSE,106,JFK,January,Saturday,0,12,54
FALSE,661,CVG,January,Saturday,0,16,40
FALSE,661,CVG,January,Sunday,-3,10,55
FALSE,106,JFK,January,Sunday,-10,18,20
FALSE,106,JFK,January,Sunday,18,12,54
FALSE,661,CVG,January,Monday,15,19,45
FALSE,661,CVG,January,Monday,-2,10,55
FALSE,661,CVG,January,Monday,0,7,50
FALSE,106,JFK,January,Monday,0,11,10
FALSE,106,JFK,January,Monday,-5,18,20
FALSE,106,JFK,January,Monday,16,12,54
FALSE,661,CVG,January,Tuesday,-1,7,50
FALSE,106,JFK,January,Tuesday,-15,11,10
FALSE,106,JFK,January,Tuesday,-17,18,20
FALSE,106,JFK,January,Tuesday,-7,12,54
FALSE,661,CVG,January,Wednesday,0,10,55
FALSE,661,CVG,January,Wednesday,-5,7,50
FALSE,106,JFK,January,Wednesday,-11,11,10
FALSE,106,JFK,January,Wednesday,-10,18,20
FALSE,106,JFK,January,Wednesday,-4,12,54
FALSE,661,CVG,January,Thursday,15,10,55
FALSE,661,CVG,January,Thursday,5,7,50
FALSE,106,JFK,January,Thursday,0,11,10
FALSE,106,JFK,January,Thursday,-10,18,20
FALSE,106,JFK,January,Thursday,-6,12,54
FALSE,780,MKE,January,Tuesday,-5,7,30
FALSE,780,MKE,January,Tuesday,24,16,10
TRUE,780,MKE,January,Wednesday,16,7,30
FALSE,780,MKE,January,Wednesday,22,16,10
FALSE,780,MKE,January,Thursday,-4,7,30
FALSE,780,MKE,January,Thursday,-5,16,10
FALSE,780,MKE,January,Friday,5,7,30
FALSE,780,MKE,January,Friday,-8,16,10
FALSE,780,MKE,January,Saturday,-5,7,30
FALSE,780,MKE,January,Saturday,-10,16,10
FALSE,780,MKE,January,Sunday,0,16,10
FALSE,780,MKE,January,Monday,10,7,30
TRUE,780,MKE,January,Monday,74,16,10
FALSE,780,MKE,January,Tuesday,-3,7,30
FALSE,780,MKE,January,Tuesday,0,16,10
FALSE,780,MKE,January,Wednesday,-7,7,30
FALSE,780,MKE,January,Wednesday,-2,16,10
FALSE,780,MKE,January,Thursday,-6,7,30
FALSE,780,MKE,January,Thursday,-7,16,10
FALSE,780,MKE,January,Friday,-5,7,30
TRUE,780,MKE,January,Friday,2,16,10
TRUE,780,MKE,January,Saturday,24,7,30
FALSE,780,MKE,January,Saturday,-10,16,10
FALSE,780,MKE,January,Sunday,-1,16,10
FALSE,780,MKE,January,Monday,0,7,30
FALSE,780,MKE,January,Monday,-8,16,10
FALSE,780,MKE,January,Tuesday,-2,7,30
FALSE,780,MKE,January,Tuesday,-11,16,10
FALSE,780,MKE,January,Wednesday,27,7,30
FALSE,780,MKE,January,Wednesday,-9,16,10
FALSE,780,MKE,January,Thursday,-5,7,30
FALSE,780,MKE,January,Thursday,9,16,10
FALSE,780,MKE,January,Friday,10,7,30
FALSE,780,MKE,January,Friday,-5,16,10
FALSE,780,MKE,January,Saturday,7,7,30
FALSE,780,MKE,January,Saturday,-10,16,10
FALSE,780,MKE,January,Sunday,50,16,10
TRUE,780,MKE,January,Monday,106,7,30
TRUE,780,MKE,January,Monday,343,16,10
FALSE,780,MKE,January,Tuesday,27,7,30
FALSE,780,MKE,January,Tuesday,14,16,10
FALSE,780,MKE,January,Wednesday,-3,7,30
FALSE,780,MKE,January,Wednesday,-8,16,10
FALSE,780,MKE,January,Thursday,7,7,30
FALSE,780,MKE,January,Thursday,3,16,10
FALSE,780,MKE,January,Friday,0,7,30
FALSE,780,MKE,January,Friday,-6,16,10
FALSE,780,MKE,January,Saturday,0,7,30
FALSE,780,MKE,January,Saturday,-10,16,10
FALSE,780,MKE,January,Sunday,-10,16,10
FALSE,780,MKE,January,Monday,-3,7,30
TRUE,780,MKE,January,Monday,42,16,10
FALSE,780,MKE,January,Tuesday,-13,7,30
FALSE,780,MKE,January,Tuesday,10,16,10
FALSE,780,MKE,January,Wednesday,-9,7,30
FALSE,780,MKE,January,Wednesday,43,16,10
FALSE,780,MKE,January,Thursday,-10,7,30
FALSE,780,MKE,January,Thursday,-1,16,10
FALSE,326,IAD,January,Monday,6,8,45
FALSE,326,IAD,January,Tuesday,-3,8,45
FALSE,326,IAD,January,Wednesday,-3,8,45
FALSE,326,IAD,January,Thursday,3,8,45
FALSE,326,IAD,January,Friday,-2,8,45
FALSE,326,IAD,January,Saturday,-1,8,45
FALSE,326,IAD,January,Tuesday,5,8,45
FALSE,326,IAD,January,Wednesday,10,8,45
FALSE,326,IAD,January,Friday,2,8,45
FALSE,326,IAD,January,Saturday,-4,8,45
FALSE,326,IAD,January,Monday,15,8,45
FALSE,326,IAD,January,Tuesday,0,8,45
FALSE,326,IAD,January,Wednesday,-8,8,45
FALSE,326,IAD,January,Thursday,-9,8,45
FALSE,326,IAD,January,Friday,-5,8,45
FALSE,326,IAD,January,Saturday,-5,8,45
FALSE,326,IAD,January,Monday,-7,8,45
FALSE,326,IAD,January,Tuesday,0,8,45
FALSE,326,IAD,January,Wednesday,-4,8,45
FALSE,326,IAD,January,Thursday,-5,8,45
FALSE,326,IAD,January,Tuesday,3,17,25
FALSE,326,IAD,January,Wednesday,2,17,25
FALSE,326,IAD,January,Thursday,-5,17,25
FALSE,326,IAD,January,Friday,-2,17,25
FALSE,326,IAD,January,Sunday,12,17,25
FALSE,326,IAD,January,Monday,-1,17,5
FALSE,326,IAD,January,Tuesday,34,17,5
FALSE,326,IAD,January,Wednesday,-6,17,5
FALSE,326,IAD,January,Thursday,-5,17,5
FALSE,326,IAD,January,Monday,18,17,5
FALSE,326,IAD,January,Tuesday,-3,17,5
FALSE,326,IAD,January,Wednesday,-3,17,5
TRUE,326,IAD,January,Thursday,138,17,5
FALSE,326,IAD,January,Friday,-3,17,5
FALSE,326,IAD,January,Monday,-2,17,5
FALSE,326,IAD,January,Tuesday,-1,17,5
FALSE,326,IAD,January,Wednesday,-1,17,5
FALSE,326,IAD,January,Thursday,-3,17,5
FALSE,326,IAD,January,Friday,-4,17,5
FALSE,326,IAD,January,Monday,-6,17,5
FALSE,326,IAD,January,Tuesday,-2,17,5
FALSE,326,IAD,January,Wednesday,-2,17,5
FALSE,326,IAD,January,Thursday,-6,17,5
FALSE,783,ORD,January,Tuesday,5,11,5
TRUE,783,ORD,January,Wednesday,48,11,5
FALSE,783,ORD,January,Thursday,-8,11,5
FALSE,783,ORD,January,Friday,-6,11,5
FALSE,783,ORD,January,Saturday,-4,11,5
FALSE,783,ORD,January,Sunday,3,11,5
FALSE,783,ORD,January,Monday,-3,10,45
FALSE,783,ORD,January,Tuesday,41,10,45
FALSE,783,ORD,January,Wednesday,-1,10,45
FALSE,783,ORD,January,Thursday,7,10,45
TRUE,783,ORD,January,Friday,96,10,45
FALSE,783,ORD,January,Saturday,-6,10,45
FALSE,783,ORD,January,Sunday,6,10,45
FALSE,783,ORD,January,Tuesday,-2,10,45
FALSE,783,ORD,January,Wednesday,-1,10,45
FALSE,783,ORD,January,Thursday,1,10,45
FALSE,783,ORD,January,Friday,-1,10,45
FALSE,783,ORD,January,Saturday,1,10,45
FALSE,783,ORD,January,Sunday,-4,10,45
FALSE,783,ORD,January,Monday,-1,10,45
TRUE,783,ORD,January,Tuesday,19,10,45
FALSE,783,ORD,January,Wednesday,2,10,45
FALSE,783,ORD,January,Thursday,-2,10,45
FALSE,783,ORD,January,Friday,-1,10,45
FALSE,783,ORD,January,Saturday,0,10,45
FALSE,783,ORD,January,Sunday,-1,10,45
FALSE,783,ORD,January,Monday,-2,10,45
FALSE,783,ORD,January,Tuesday,-6,10,45
FALSE,783,ORD,January,Wednesday,-4,10,45
TRUE,783,ORD,January,Thursday,163,10,45
FALSE,783,ORD,January,Wednesday,-1,6,30
FALSE,783,ORD,January,Thursday,-1,6,30
FALSE,783,ORD,January,Friday,-4,6,30
FALSE,783,ORD,January,Saturday,-4,6,30
FALSE,783,ORD,January,Sunday,-5,6,30
FALSE,326,IAD,January,Tuesday,16,21,55
FALSE,326,IAD,January,Wednesday,-4,21,55
FALSE,326,IAD,January,Thursday,-6,21,55
TRUE,326,IAD,January,Friday,48,21,55
FALSE,326,IAD,January,Saturday,12,21,55
TRUE,326,IAD,January,Sunday,82,21,55
FALSE,783,ORD,January,Monday,19,16,20
FALSE,783,ORD,January,Tuesday,4,16,20
FALSE,783,ORD,January,Wednesday,4,16,20
FALSE,783,ORD,January,Thursday,0,16,20
TRUE,783,ORD,January,Friday,-1,16,20
TRUE,783,ORD,January,Monday,149,16,20
FALSE,783,ORD,January,Tuesday,14,16,20
TRUE,783,ORD,January,Wednesday,90,16,20
FALSE,783,ORD,January,Thursday,9,16,20
FALSE,783,ORD,January,Friday,-2,16,20
FALSE,783,ORD,January,Sunday,20,16,10
FALSE,783,ORD,January,Monday,0,16,20
TRUE,783,ORD,January,Tuesday,59,16,20
TRUE,783,ORD,January,Wednesday,61,16,20
TRUE,783,ORD,January,Thursday,33,16,20
FALSE,783,ORD,January,Friday,16,16,20
FALSE,783,ORD,January,Sunday,-6,16,10
FALSE,783,ORD,January,Monday,0,16,20
FALSE,783,ORD,January,Tuesday,4,16,20
FALSE,783,ORD,January,Wednesday,0,16,20
TRUE,783,ORD,January,Thursday,83,16,20
TRUE,783,ORD,January,Tuesday,-1,13,20
TRUE,783,ORD,January,Wednesday,73,13,20
FALSE,783,ORD,January,Thursday,21,13,20
FALSE,783,ORD,January,Friday,-3,13,20
TRUE,783,ORD,January,Saturday,114,13,15
FALSE,783,ORD,January,Sunday,-5,13,20
FALSE,783,ORD,January,Monday,-2,13,19
TRUE,783,ORD,January,Tuesday,71,13,19
FALSE,783,ORD,January,Wednesday,-4,13,19
FALSE,783,ORD,January,Thursday,7,13,19
FALSE,783,ORD,January,Friday,-2,13,19
FALSE,783,ORD,January,Saturday,0,13,19
FALSE,783,ORD,January,Sunday,-1,13,19
FALSE,783,ORD,January,Monday,-3,13,19
FALSE,783,ORD,January,Tuesday,-8,13,19
FALSE,783,ORD,January,Wednesday,-1,13,19
FALSE,783,ORD,January,Thursday,3,13,19
FALSE,783,ORD,January,Friday,-3,13,19
FALSE,783,ORD,January,Saturday,2,13,19
FALSE,783,ORD,January,Sunday,-4,13,19
FALSE,783,ORD,January,Monday,0,13,19
FALSE,783,ORD,January,Tuesday,-3,13,19
FALSE,783,ORD,January,Wednesday,1,13,19
FALSE,783,ORD,January,Thursday,-1,13,19
FALSE,783,ORD,January,Friday,16,13,19
FALSE,783,ORD,January,Saturday,1,13,19
FALSE,783,ORD,January,Sunday,-7,13,19
FALSE,783,ORD,January,Monday,-2,13,19
FALSE,783,ORD,January,Tuesday,-5,13,19
FALSE,783,ORD,January,Wednesday,-4,13,19
TRUE,783,ORD,January,Thursday,42,13,19
TRUE,783,ORD,January,Monday,148,20,55
FALSE,783,ORD,January,Tuesday,5,20,55
FALSE,783,ORD,January,Wednesday,4,20,55
FALSE,783,ORD,January,Thursday,31,20,55
TRUE,783,ORD,January,Friday,88,20,55
TRUE,783,ORD,January,Saturday,122,20,55
TRUE,783,ORD,January,Monday,72,20,55
FALSE,783,ORD,January,Tuesday,-2,20,55
FALSE,783,ORD,January,Wednesday,-7,20,55
TRUE,783,ORD,January,Thursday,183,20,55
FALSE,783,ORD,January,Friday,15,20,55
FALSE,783,ORD,January,Saturday,-3,20,55
FALSE,783,ORD,January,Sunday,-3,20,55
TRUE,783,ORD,January,Monday,115,20,55
TRUE,783,ORD,January,Tuesday,90,20,55
TRUE,783,ORD,January,Wednesday,106,20,55
FALSE,783,ORD,January,Thursday,14,20,55
FALSE,783,ORD,January,Friday,25,20,55
FALSE,783,ORD,January,Saturday,14,20,55
FALSE,783,ORD,January,Sunday,-3,20,55
TRUE,783,ORD,January,Tuesday,300,20,55
FALSE,783,ORD,January,Wednesday,12,20,55
TRUE,783,ORD,January,Tuesday,46,16,34
TRUE,783,ORD,January,Wednesday,149,16,34
TRUE,783,ORD,January,Thursday,35,16,34
FALSE,783,ORD,January,Friday,-4,16,34
FALSE,783,ORD,January,Sunday,15,16,34
FALSE,326,IAD,January,Sunday,-7,8,45
FALSE,326,IAD,January,Sunday,-2,8,45
FALSE,326,IAD,January,Sunday,-7,8,45
TRUE,783,ORD,January,Tuesday,37,19,10
TRUE,783,ORD,January,Wednesday,59,19,10
FALSE,783,ORD,January,Thursday,35,19,10
FALSE,783,ORD,January,Friday,20,19,10
TRUE,783,ORD,January,Saturday,89,19,45
TRUE,783,ORD,January,Sunday,47,19,10
TRUE,783,ORD,January,Monday,64,18,27
TRUE,783,ORD,January,Tuesday,78,18,27
TRUE,783,ORD,January,Wednesday,31,18,27
TRUE,783,ORD,January,Thursday,32,18,27
